isogroup37301	Q8LES0	GO:0005783; GO:0005789; GO:0005794; GO:0030173; GO:0015136; GO:0005463; GO:0008643; GO:1903857; GO:1903070; GO:0010584; GO:1902183; GO:0015739; GO:0015789; GO:1990569
isogroup37619	Q8LES0	GO:0005783; GO:0005789; GO:0005794; GO:0030173; GO:0015136; GO:0005463; GO:0008643; GO:1903857; GO:1903070; GO:0010584; GO:1902183; GO:0015739; GO:0015789; GO:1990569
isogroup14945	Q8LF05	GO:0005794; GO:0016021; GO:0006890
isogroup20877	Q8LFD1	GO:0031969; GO:0005887; GO:0005886; GO:0008195; GO:0006644
isogroup26242	Q8LFG1	GO:0005829; GO:0005576; GO:0004556; GO:0103025; GO:0005509; GO:0005975
isogroup35213	Q8LFQ6	GO:0005783; GO:0005794; GO:0005773; GO:0009055; GO:0004362; GO:0015035; GO:0045454; GO:0034599
isogroup22618	Q8LFS6	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0003723; GO:0009908; GO:0006402; GO:0009626; GO:0080151; GO:2000028
isogroup42085	Q8LFS6	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0003723; GO:0009908; GO:0006402; GO:0009626; GO:0080151; GO:2000028
isogroup5151	Q8LG53	GO:0016021
isogroup658	Q8LG98	GO:0005634; GO:0019784; GO:0004843; GO:0043130; GO:0071108
isogroup7096	Q8LG98	GO:0005634; GO:0019784; GO:0004843; GO:0043130; GO:0071108
isogroup25325	Q8LGC6	GO:0005854; GO:0015031
isogroup13921	Q8LGE9	GO:0005794; GO:0030173; GO:0015165; GO:0015136; GO:0008643; GO:0015739
isogroup23570	Q8LGE9	GO:0005794; GO:0030173; GO:0015165; GO:0015136; GO:0008643; GO:0015739
isogroup7188	Q8LGF7	GO:0005778; GO:0005524; GO:0061631; GO:0004842; GO:0006635; GO:0007031; GO:0016558; GO:0016567
isogroup10949	Q8LGG0	GO:0005737; GO:0005829; GO:0003755; GO:0061077; GO:0000413
isogroup10111	Q8LGH4	GO:0080008; GO:0031461; GO:0005829; GO:0005634; GO:0019005; GO:0000151; GO:0031625; GO:0009738; GO:0048825; GO:0006281; GO:0009908; GO:0010154; GO:0009755; GO:0048366; GO:0010100; GO:0009640; GO:0043161; GO:0000209; GO:0031146; GO:0048367; GO:0048575; GO:0010182; GO:0006511
isogroup26606	Q8LGZ9	GO:0005737; GO:0005634; GO:0051213; GO:0045543; GO:0046872; GO:0010336; GO:0009686; GO:0045487
isogroup6626	Q8LHH9	GO:0031380; GO:0005634; GO:0003723; GO:0003968; GO:0048440; GO:0048366; GO:0010492; GO:0070919; GO:0030422; GO:0010267; GO:0048544; GO:0016246; GO:0009616
isogroup6962	Q8LHH9	GO:0031380; GO:0005634; GO:0003723; GO:0003968; GO:0048440; GO:0048366; GO:0010492; GO:0070919; GO:0030422; GO:0010267; GO:0048544; GO:0016246; GO:0009616
isogroup9498	Q8LIF2	GO:0016021; GO:0020037; GO:0005506; GO:0004497; GO:0016705; GO:0010268; GO:0016131
isogroup28266	Q8LIN5	GO:0005887; GO:0009705; GO:0005242; GO:0046872; GO:0022841; GO:0030007; GO:0071805; GO:0030322
isogroup1385	Q8LKI3	GO:0009535; GO:0016021; GO:0032977
isogroup28134	Q8LKI3	GO:0009535; GO:0016021; GO:0032977
isogroup42133	Q8LKI3	GO:0009535; GO:0016021; GO:0032977
isogroup747	Q8LKI3	GO:0009535; GO:0016021; GO:0032977
isogroup19282	Q8LMI4	GO:0050734
isogroup13406	Q8LMR2	GO:0005737; GO:0005634; GO:0016442; GO:0005524; GO:0004386; GO:0046872; GO:0004525; GO:0003723; GO:0007275; GO:0035196; GO:0030422
isogroup1820	Q8LNU5	GO:0005829; GO:0030690; GO:0030691; GO:0005730; GO:0005654; GO:0042273
isogroup23868	Q8LP17	GO:0046872; GO:0016702
isogroup10404	Q8LPF4	GO:0016021; GO:0005774; GO:0015171; GO:0003333
isogroup12136	Q8LPF4	GO:0016021; GO:0005774; GO:0015171; GO:0003333
isogroup4697	Q8LPJ4	GO:0005623; GO:0016020; GO:0051539; GO:0005524; GO:0016887; GO:0005506; GO:0043024; GO:0000054; GO:0006413; GO:0006415
isogroup5638	Q8LPL6	GO:0030122; GO:0016020; GO:0005886; GO:0035615; GO:0008289; GO:0072583; GO:0006886
isogroup21974	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup33735	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup35543	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup38023	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup38525	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup39489	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup40257	Q8LPN7	GO:0005737; GO:0046872; GO:0061630; GO:0016567
isogroup11642	Q8LPS1	GO:0046861; GO:0016020; GO:0005777; GO:0003996; GO:0005524; GO:0102391; GO:0004467; GO:0006631; GO:0007275; GO:0010193
isogroup15772	Q8LPT9	GO:0009507; GO:0005524; GO:0102216; GO:0046872; GO:0102218; GO:0005975
isogroup16365	Q8LPZ7	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0046777
isogroup29600	Q8LPZ7	GO:0005737; GO:0005634; GO:0005886; GO:0005524; GO:0005509; GO:0009931; GO:0005516; GO:0004683; GO:0009738; GO:0035556; GO:0018105; GO:0046777
isogroup23286	Q8LQJ8	GO:0009941; GO:0016020; GO:0005739; GO:0005524; GO:0004176; GO:0046872; GO:0004222; GO:0006508
isogroup31003	Q8LRK9	GO:0005669; GO:0004402; GO:0043565; GO:0017025; GO:0009294; GO:0045944
isogroup30165	Q8LSN3	GO:0005737; GO:0046872; GO:0004721
isogroup15423	Q8LSQ2	GO:0009941; GO:0009535; GO:0080085; GO:0005786; GO:0097718; GO:0042802; GO:0030674; GO:0070208; GO:0045038; GO:0009644
isogroup40403	Q8LSQ2	GO:0009941; GO:0009535; GO:0080085; GO:0005786; GO:0097718; GO:0042802; GO:0030674; GO:0070208; GO:0045038; GO:0009644
isogroup2530	Q8MKD1	GO:0005737; GO:0005634; GO:0031386; GO:0031625; GO:0019941; GO:0016567
isogroup38912	Q8MKD1	GO:0005737; GO:0005634; GO:0031386; GO:0031625; GO:0019941; GO:0016567
isogroup11222	Q8MKF1	GO:0005737; GO:0000287; GO:0050333; GO:0016311; GO:0042357; GO:0006772
isogroup32566	Q8MN58	GO:0030132; GO:0030130; GO:0030125; GO:0005737; GO:0005886; GO:0032050; GO:0005198; GO:0009992; GO:0048268; GO:0072583; GO:0031154; GO:0006897; GO:0006886; GO:0006869; GO:0000281; GO:0006898
isogroup14496	Q8MP06	GO:0005576; GO:0050660; GO:0004499; GO:0050661; GO:0033784; GO:0009820; GO:0055114; GO:0051289
isogroup5360	Q8MP06	GO:0005576; GO:0050660; GO:0004499; GO:0050661; GO:0033784; GO:0009820; GO:0055114; GO:0051289
isogroup10857	Q8MP30	GO:0005576
isogroup13418	Q8MP30	GO:0005576
isogroup22456	Q8MP30	GO:0005576
isogroup26626	Q8MPF7	GO:0022627; GO:0003735; GO:0000028; GO:0006412
isogroup2890	Q8MPF7	GO:0022627; GO:0003735; GO:0000028; GO:0006412
isogroup41286	Q8MPF7	GO:0022627; GO:0003735; GO:0000028; GO:0006412
isogroup38876	Q8MPX3	GO:0051082; GO:0006457
isogroup16864	Q8MRQ4	GO:0016021
isogroup11790	Q8MSS1	GO:0005776; GO:0031410; GO:0005794; GO:0000137; GO:0008017; GO:0030507; GO:0007349; GO:0051683; GO:0050775
isogroup35883	Q8MSS1	GO:0005776; GO:0031410; GO:0005794; GO:0000137; GO:0008017; GO:0030507; GO:0007349; GO:0051683; GO:0050775
isogroup508	Q8MSS1	GO:0005776; GO:0031410; GO:0005794; GO:0000137; GO:0008017; GO:0030507; GO:0007349; GO:0051683; GO:0050775
isogroup3084	Q8MTI2	GO:0016021; GO:0005886
isogroup34051	Q8MTI2	GO:0016021; GO:0005886
isogroup12914	Q8MUF6	GO:0030016; GO:0032982; GO:0003774
isogroup33845	Q8MUF6	GO:0030016; GO:0032982; GO:0003774
isogroup37108	Q8MXN7	GO:0016021
isogroup16225	Q8MY12	GO:0005826; GO:0005938; GO:0032154; GO:0005524; GO:0016905; GO:0045159; GO:0004674; GO:0006935; GO:0000281; GO:0031037; GO:0018107; GO:0006468; GO:1903013
isogroup25011	Q8MY12	GO:0005826; GO:0005938; GO:0032154; GO:0005524; GO:0016905; GO:0045159; GO:0004674; GO:0006935; GO:0000281; GO:0031037; GO:0018107; GO:0006468; GO:1903013
isogroup37401	Q8MY12	GO:0005826; GO:0005938; GO:0032154; GO:0005524; GO:0016905; GO:0045159; GO:0004674; GO:0006935; GO:0000281; GO:0031037; GO:0018107; GO:0006468; GO:1903013
isogroup33539	Q8MYF1	GO:0005737; GO:0005634; GO:0005524; GO:0004674; GO:0035556; GO:0006468
isogroup22440	Q8N0N9	GO:0050662; GO:0016491
isogroup21908	Q8N0P0	GO:0050662; GO:0047830
isogroup17015	Q8N283	noMatch
isogroup41923	Q8N283	noMatch
isogroup8218	Q8N2G8	GO:0005737; GO:0005783; GO:0005576; GO:0016020; GO:0005635; GO:0034774; GO:0035580; GO:0016881; GO:0043312
isogroup28346	Q8N3E9	GO:0032154; GO:0005829; GO:0005886; GO:0046872; GO:0004435; GO:0001525; GO:0043647; GO:0032959; GO:0035556; GO:0060716; GO:0016042; GO:0042127
isogroup23204	Q8N3J2	GO:0005634; GO:0003676; GO:0009007
isogroup41038	Q8N3L3	GO:0005737; GO:0019905
isogroup29208	Q8N3P4	GO:0033263; GO:0005769; GO:0046872; GO:0034058; GO:0015031
isogroup19427	Q8N3T1	GO:0005794; GO:0000139; GO:0016021; GO:0030133; GO:0030246; GO:0046872; GO:0004653; GO:0016266
isogroup33537	Q8N3Y3	GO:0005794; GO:0000139; GO:0016021; GO:0015020; GO:0030145; GO:0016757; GO:0035252; GO:0042285; GO:0046716; GO:0006493; GO:0035269
isogroup6475	Q8N448	GO:0046872; GO:0030165; GO:0051260
isogroup17552	Q8N490	GO:0016020; GO:0005739; GO:0005634; GO:0004416; GO:0046872; GO:0019243; GO:0046929; GO:0050884; GO:0042053; GO:0032225
isogroup23732	Q8N4M1	GO:0016021; GO:0005886; GO:0006656; GO:0055085
isogroup33705	Q8N4P3	GO:0008893; GO:0046872; GO:0015971
isogroup37864	Q8N543	GO:0005737; GO:0010494; GO:0005829; GO:0005634; GO:0005506; GO:0031418; GO:0031544; GO:0031543; GO:0008283; GO:0019511; GO:0018126; GO:0006449; GO:0034063
isogroup36336	Q8N568	GO:0005737; GO:0005874; GO:0005524; GO:0004674; GO:0021766; GO:0035556; GO:0000226; GO:1900181; GO:0018105; GO:0021860
isogroup32759	Q8N5I3	GO:0005783; GO:0042802; GO:1902260; GO:0051260
isogroup41362	Q8N5I4	GO:0005576; GO:0016491; GO:0010508
isogroup635	Q8N5I4	GO:0005576; GO:0016491; GO:0010508
isogroup37675	Q8N5L8	GO:0005634; GO:0003723
isogroup7318	Q8N5T2	GO:0005096
isogroup16089	Q8N653	GO:0031463; GO:0012505; GO:0005794; GO:0055038; GO:0003700; GO:0017016; GO:0009653; GO:0046580; GO:0016567
isogroup17058	Q8N653	GO:0031463; GO:0012505; GO:0005794; GO:0055038; GO:0003700; GO:0017016; GO:0009653; GO:0046580; GO:0016567
isogroup11927	Q8N6D5	noMatch
isogroup12821	Q8N6D5	noMatch
isogroup14460	Q8N6D5	noMatch
isogroup15391	Q8N6D5	noMatch
isogroup24144	Q8N6D5	noMatch
isogroup28890	Q8N6D5	noMatch
isogroup8434	Q8N6D5	noMatch
isogroup8696	Q8N6D5	noMatch
isogroup9138	Q8N6D5	noMatch
isogroup9714	Q8N6D5	noMatch
isogroup10090	Q8N6F8	noMatch
isogroup18009	Q8N6F8	noMatch
isogroup21017	Q8N6F8	noMatch
isogroup31662	Q8N6M0	GO:0004843; GO:0036459; GO:0008283; GO:0017148; GO:0045727; GO:0043248; GO:0016579
isogroup17587	Q8N6R0	GO:0008168; GO:0006479
isogroup21266	Q8N6R0	GO:0008168; GO:0006479
isogroup9381	Q8N6R0	GO:0008168; GO:0006479
isogroup37862	Q8N6T7	GO:0005737; GO:0005724; GO:0005654; GO:0005634; GO:0003682; GO:0004407; GO:0003956; GO:0003950; GO:0070403; GO:0017136; GO:0046969; GO:0034979; GO:0003714; GO:0008270; GO:0006284; GO:0042593; GO:0070932; GO:0008285; GO:0046325; GO:0045820; GO:0000122; GO:1905555; GO:1902732; GO:0031940; GO:0120162; GO:0048146; GO:2000648; GO:0032206; GO:1905549; GO:1905564; GO:0003247; GO:0006471; GO:0031648; GO:0010569; GO:0031667
isogroup17305	Q8N6W0	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0036002; GO:0003723; GO:0006376; GO:0000381
isogroup23151	Q8N6W0	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0036002; GO:0003723; GO:0006376; GO:0000381
isogroup21311	Q8N7U6	GO:0005737; GO:0061891; GO:0006816; GO:0032091; GO:0070884; GO:2001256
isogroup32125	Q8N7U6	GO:0005737; GO:0061891; GO:0006816; GO:0032091; GO:0070884; GO:2001256
isogroup25369	Q8N7U7	GO:0000790; GO:0003677; GO:0000981
isogroup3355	Q8N7Z5	GO:0000785; GO:0005634; GO:0010780; GO:1903343; GO:0007129
isogroup17901	Q8N819	GO:0005829; GO:0005634; GO:0000287; GO:0004724; GO:0030145; GO:0004722
isogroup15952	Q8N841	GO:0036064; GO:0005829; GO:0005874; GO:0005524; GO:0070739; GO:0015631; GO:0001578; GO:0051013; GO:0003353; GO:0018095
isogroup16683	Q8N841	GO:0036064; GO:0005829; GO:0005874; GO:0005524; GO:0070739; GO:0015631; GO:0001578; GO:0051013; GO:0003353; GO:0018095
isogroup25677	Q8N8A2	noMatch
isogroup35057	Q8N8A2	noMatch
isogroup6057	Q8N8A2	noMatch
isogroup17556	Q8N8A6	GO:0016020; GO:0005730; GO:0005634; GO:0005524; GO:0003723; GO:0003724; GO:0006364
isogroup30161	Q8N8L2	GO:0005634; GO:0003677; GO:0046872; GO:0006357
isogroup28330	Q8N8Q3	GO:0005737; GO:0005730; GO:0003677; GO:0016888; GO:0016891; GO:0000287; GO:0003727; GO:0006281
isogroup13525	Q8N8V2	GO:0031410; GO:0016020; GO:0020005; GO:0005525; GO:0003924; GO:0071346; GO:0050830; GO:0042832
isogroup22261	Q8N8V2	GO:0031410; GO:0016020; GO:0020005; GO:0005525; GO:0003924; GO:0071346; GO:0050830; GO:0042832
isogroup7366	Q8N8W4	GO:0005737; GO:0005811; GO:0016020; GO:0004806; GO:0055088; GO:0019433
isogroup10612	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup11453	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup17900	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup18741	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup24610	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup39768	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup41493	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup7186	Q8N9H8	GO:0008408; GO:0046872; GO:0003676
isogroup4614	Q8NA82	GO:0016740; GO:0008270; GO:0016567
isogroup3488	Q8NB25	GO:0005615
isogroup14492	Q8NB46	noMatch
isogroup26129	Q8NB46	noMatch
isogroup29032	Q8NB78	GO:0005654; GO:0000786; GO:0005634; GO:0003677; GO:0071949; GO:0042393; GO:0034648; GO:0034649; GO:0016491; GO:0008270; GO:0043046; GO:0034720; GO:0007275; GO:0016579; GO:0044030; GO:0006349
isogroup28391	Q8NBF2	GO:0005829; GO:0005576; GO:0031093; GO:0045454; GO:0002576
isogroup540	Q8NBL1	GO:0005788; GO:0046527; GO:0030158; GO:0035251; GO:0035252; GO:0048318; GO:0072358; GO:0007369; GO:0060537; GO:0048339; GO:0045747; GO:0006493; GO:0018242; GO:0010470; GO:0001756
isogroup16783	Q8NBN7	GO:0005743; GO:0052650; GO:0042462; GO:0009644; GO:0010842; GO:0042574
isogroup17586	Q8NBN7	GO:0005743; GO:0052650; GO:0042462; GO:0009644; GO:0010842; GO:0042574
isogroup3342	Q8NBN7	GO:0005743; GO:0052650; GO:0042462; GO:0009644; GO:0010842; GO:0042574
isogroup35557	Q8NBN7	GO:0005743; GO:0052650; GO:0042462; GO:0009644; GO:0010842; GO:0042574
isogroup14558	Q8NBP5	GO:0016021; GO:0055085
isogroup775	Q8NBP5	GO:0016021; GO:0055085
isogroup37698	Q8NBS9	GO:0035578; GO:0005783; GO:0005788; GO:0070062; GO:0005576; GO:0043202; GO:0016853; GO:0043277; GO:0045454; GO:0043066; GO:0043312
isogroup38938	Q8NC42	GO:0016021; GO:0016020; GO:0046872; GO:0061630; GO:0035690; GO:0043409; GO:0031647; GO:0006511
isogroup12150	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup17177	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup21333	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup25587	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup34267	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup37712	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup498	Q8NCG7	GO:0016021; GO:0005765; GO:0005634; GO:0005886; GO:0045211; GO:0016787; GO:0046872; GO:0019369; GO:0046340; GO:0071926; GO:0007216; GO:0007405; GO:0022008; GO:0042136; GO:0098921
isogroup28149	Q8NCM2	GO:0009986; GO:0005887; GO:0005886; GO:0005516; GO:0044325; GO:0046982; GO:0005249; GO:0071805; GO:0010389; GO:0034765; GO:0042391
isogroup4902	Q8NCM2	GO:0009986; GO:0005887; GO:0005886; GO:0005516; GO:0044325; GO:0046982; GO:0005249; GO:0071805; GO:0010389; GO:0034765; GO:0042391
isogroup29681	Q8NDM7	GO:0005930; GO:0031514; GO:0007288; GO:1905419
isogroup27122	Q8NDN9	GO:0005737; GO:0005634; GO:0007049; GO:0006325
isogroup34426	Q8NDN9	GO:0005737; GO:0005634; GO:0007049; GO:0006325
isogroup8041	Q8NEA9	GO:0016363; GO:0030154; GO:0007275; GO:0016567; GO:0007283
isogroup10895	Q8NEC5	GO:0036128; GO:0031514; GO:0005886; GO:0005227; GO:0005245; GO:0030154; GO:0030317; GO:0007275; GO:0060296; GO:0034765; GO:0032570; GO:0035036; GO:0007283
isogroup14787	Q8NEC5	GO:0036128; GO:0031514; GO:0005886; GO:0005227; GO:0005245; GO:0030154; GO:0030317; GO:0007275; GO:0060296; GO:0034765; GO:0032570; GO:0035036; GO:0007283
isogroup13404	Q8NEL9	GO:0005829; GO:0046872; GO:0004620; GO:0016042; GO:0006654; GO:0090141
isogroup38064	Q8NEM8	GO:0005829; GO:0004181; GO:0008270; GO:0035610
isogroup8167	Q8NEY3	GO:0005930; GO:0005634; GO:0008017; GO:0060285; GO:0051493
isogroup23778	Q8NEZ3	GO:0097542; GO:0005929; GO:0005737; GO:0005856; GO:0030991; GO:0031514; GO:0097730; GO:0016604; GO:0005654; GO:0032391; GO:0001750; GO:0000902; GO:0060830; GO:0060271; GO:0055123; GO:0042471; GO:0031076; GO:0048701; GO:0030326; GO:0008406; GO:0001701; GO:0035721; GO:0035735; GO:0061055; GO:0050877; GO:1903441; GO:0065003; GO:0060831
isogroup11213	Q8NF37	GO:0035577; GO:0005783; GO:0005789; GO:0005794; GO:0000139; GO:0016021; GO:0005811; GO:0016020; GO:0005886; GO:0047184; GO:0047159; GO:0047192; GO:0047191; GO:0005509; GO:2001246; GO:0043312; GO:0006654; GO:0036151; GO:0006656; GO:0036148; GO:0008654; GO:0045732; GO:0060041; GO:0043129
isogroup20914	Q8NFA0	GO:0005829; GO:0005794; GO:0016020; GO:0005509; GO:0004843; GO:0016579; GO:0006511
isogroup10328	Q8NFD2	GO:0005524; GO:0004674
isogroup18875	Q8NFD2	GO:0005524; GO:0004674
isogroup21406	Q8NFD2	GO:0005524; GO:0004674
isogroup21761	Q8NFD2	GO:0005524; GO:0004674
isogroup27260	Q8NFD2	GO:0005524; GO:0004674
isogroup29289	Q8NFD2	GO:0005524; GO:0004674
isogroup34898	Q8NFD2	GO:0005524; GO:0004674
isogroup38198	Q8NFD2	GO:0005524; GO:0004674
isogroup7882	Q8NFD2	GO:0005524; GO:0004674
isogroup9895	Q8NFD2	GO:0005524; GO:0004674
isogroup6535	Q8NFJ9	GO:0005930; GO:0034464; GO:0005813; GO:0036064; GO:0060170; GO:0005829; GO:0005113; GO:0001103; GO:0005119; GO:0060271; GO:0043001; GO:1905515; GO:0045494; GO:0061512; GO:0050896; GO:0001895; GO:0007608; GO:0007601
isogroup17911	Q8NFQ6	GO:0005615; GO:0001530; GO:0005543
isogroup12758	Q8NHH1	GO:0005929; GO:0005829; GO:0005874; GO:0005524; GO:0016874; GO:0051013; GO:0018095
isogroup3404	Q8NHH1	GO:0005929; GO:0005829; GO:0005874; GO:0005524; GO:0016874; GO:0051013; GO:0018095
isogroup33165	Q8NHH9	GO:0005783; GO:0005789; GO:0098826; GO:0016021; GO:0016020; GO:0005525; GO:0003924; GO:0042802; GO:0007029; GO:1990809; GO:0007030; GO:0051260
isogroup12234	Q8NHP7	GO:0043186; GO:1990923; GO:0042803; GO:0003723; GO:0031047; GO:0051321; GO:0090305; GO:0034587
isogroup8594	Q8NHP7	GO:0043186; GO:1990923; GO:0042803; GO:0003723; GO:0031047; GO:0051321; GO:0090305; GO:0034587
isogroup14542	Q8NHP8	GO:0070062; GO:0043202; GO:0004620; GO:0016042
isogroup12076	Q8NHS0	GO:0005829; GO:0005634; GO:0051087; GO:0044183; GO:0051082; GO:0061077; GO:0090084
isogroup35574	Q8NHS0	GO:0005829; GO:0005634; GO:0051087; GO:0044183; GO:0051082; GO:0061077; GO:0090084
isogroup3775	Q8NHS0	GO:0005829; GO:0005634; GO:0051087; GO:0044183; GO:0051082; GO:0061077; GO:0090084
isogroup39202	Q8NHS0	GO:0005829; GO:0005634; GO:0051087; GO:0044183; GO:0051082; GO:0061077; GO:0090084
isogroup33137	Q8NI27	GO:0016607; GO:0005654; GO:0000347; GO:0000445; GO:0000346; GO:0003729; GO:0048699; GO:0031124; GO:0006406; GO:0048666; GO:0016973; GO:0006405; GO:0008380; GO:0046784
isogroup15534	Q8NI36	GO:0005730; GO:0005654; GO:0034388; GO:0032040; GO:0003723; GO:0030516; GO:0050896; GO:0001895; GO:0006364; GO:0007601
isogroup25356	Q8NIW7	GO:0005634; GO:0005681; GO:0045131; GO:0003723; GO:0008270; GO:0000398
isogroup7606	Q8NIW7	GO:0005634; GO:0005681; GO:0045131; GO:0003723; GO:0008270; GO:0000398
isogroup10785	Q8NK02	GO:0005576; GO:0016162; GO:0030248; GO:0030245; GO:0009251
isogroup14701	Q8NK02	GO:0005576; GO:0016162; GO:0030248; GO:0030245; GO:0009251
isogroup28283	Q8NK02	GO:0005576; GO:0016162; GO:0030248; GO:0030245; GO:0009251
isogroup15526	Q8NKE2	GO:0016021; GO:0005743; GO:0070469; GO:0009916; GO:0046872
isogroup17848	Q8NNJ2	GO:0004742; GO:0006096; GO:0006099
isogroup37273	Q8NP40	GO:0005737; GO:0005525; GO:0003924; GO:0003743
isogroup23737	Q8NQ52	GO:0008686; GO:0005525; GO:0003935; GO:0000287; GO:0030145; GO:0008270; GO:0009231
isogroup41342	Q8NQH1	GO:0005524; GO:0008902; GO:0000287; GO:0008972; GO:0004789; GO:0009228; GO:0009229
isogroup8178	Q8NQH1	GO:0005524; GO:0008902; GO:0000287; GO:0008972; GO:0004789; GO:0009228; GO:0009229
isogroup26728	Q8NSH8	GO:0000287; GO:0046421; GO:0019629
isogroup31497	Q8NSH9	GO:0047547
isogroup38039	Q8NU98	GO:0005524; GO:0004674
isogroup6326	Q8NVD1	GO:0016491; GO:0008270
isogroup37104	Q8NVT1	GO:0005737; GO:0005524; GO:0003677; GO:0003678; GO:0006268
isogroup10745	Q8NXA0	GO:0008935; GO:0009234
isogroup8971	Q8NYG1	GO:0005576; GO:0046872; GO:0008237; GO:0071555; GO:0009405
isogroup5388	Q8P3X4	GO:0050660; GO:0010181; GO:0000049; GO:0102264
isogroup41468	Q8P4G1	GO:0005829; GO:0003723; GO:0009383; GO:0006355; GO:0070475
isogroup21628	Q8P5Z8	noMatch
isogroup7970	Q8P5Z8	noMatch
isogroup42070	Q8P765	noMatch
isogroup30967	Q8P7A1	GO:0046538; GO:0006094; GO:0006096
isogroup14258	Q8P980	GO:0009279; GO:0043165; GO:0051205
isogroup4060	Q8P980	GO:0009279; GO:0043165; GO:0051205
isogroup32818	Q8PDM9	GO:0005737; GO:0070403; GO:0034979; GO:0008270
isogroup31915	Q8PHB6	noMatch
isogroup139780	Q8PHN2	GO:0003723; GO:0120159; GO:0001522; GO:0006364
isogroup139782	Q8PHN2	GO:0003723; GO:0120159; GO:0001522; GO:0006364
isogroup32426	Q8PK00	GO:0008425; GO:0008689; GO:0006744
isogroup6628	Q8PYZ7	GO:0005887; GO:0004427; GO:0000287; GO:0009678
isogroup10928	Q8Q0U0	noMatch
isogroup10934	Q8Q0U0	noMatch
isogroup11810	Q8Q0U0	noMatch
isogroup11816	Q8Q0U0	noMatch
isogroup13241	Q8Q0U0	noMatch
isogroup13401	Q8Q0U0	noMatch
isogroup13599	Q8Q0U0	noMatch
isogroup13796	Q8Q0U0	noMatch
isogroup13834	Q8Q0U0	noMatch
isogroup14089	Q8Q0U0	noMatch
isogroup14685	Q8Q0U0	noMatch
isogroup14792	Q8Q0U0	noMatch
isogroup16752	Q8Q0U0	noMatch
isogroup17672	Q8Q0U0	noMatch
isogroup18142	Q8Q0U0	noMatch
isogroup18257	Q8Q0U0	noMatch
isogroup20136	Q8Q0U0	noMatch
isogroup20294	Q8Q0U0	noMatch
isogroup20830	Q8Q0U0	noMatch
isogroup21344	Q8Q0U0	noMatch
isogroup21843	Q8Q0U0	noMatch
isogroup22225	Q8Q0U0	noMatch
isogroup22568	Q8Q0U0	noMatch
isogroup22872	Q8Q0U0	noMatch
isogroup23901	Q8Q0U0	noMatch
isogroup24890	Q8Q0U0	noMatch
isogroup25172	Q8Q0U0	noMatch
isogroup25764	Q8Q0U0	noMatch
isogroup2706	Q8Q0U0	noMatch
isogroup27938	Q8Q0U0	noMatch
isogroup30287	Q8Q0U0	noMatch
isogroup30709	Q8Q0U0	noMatch
isogroup31806	Q8Q0U0	noMatch
